"Voltage (V) Run #1","Light Intensity (% of scale max) Run #1","Relative Intensity Run #1"
1.399,7.3,7.31
1.399,7.3,7.33
1.398,7.4,7.37
1.396,7.4,7.41
1.395,7.4,7.43
1.395,7.4,7.44
1.395,7.4,7.43
1.396,7.4,7.44
1.395,7.4,7.38
1.395,7.4,7.39
1.395,7.4,7.37
1.395,7.3,7.31
1.395,7.3,7.26
1.395,7.1,7.13
1.395,7.1,7.10
1.395,7.1,7.09
1.395,7.0,7.03
1.395,7.1,7.05
1.395,7.1,7.05
1.396,7.0,7.03
1.395,7.0,7.03
1.392,7.1,7.06
1.392,7.1,7.10
1.391,7.1,7.10
1.388,7.1,7.07
1.389,7.1,7.06
1.388,7.1,7.05
1.388,7.0,7.03
1.388,7.0,6.99
1.388,7.0,6.98
1.388,7.0,6.95
1.388,6.9,6.92
1.388,6.8,6.82
1.389,6.8,6.78
1.389,6.7,6.74
1.389,6.7,6.75
1.388,6.7,6.73
1.389,6.8,6.75
1.388,6.8,6.76
1.389,6.8,6.79
1.389,6.8,6.83
1.388,6.9,6.86
1.385,7.0,6.96
1.385,7.0,6.98
1.385,7.0,6.96
1.381,7.0,7.03
1.380,7.0,7.04
1.380,7.0,7.02
1.380,7.0,7.05
1.380,7.1,7.07
1.380,7.1,7.05
1.381,7.1,7.05
1.381,7.1,7.06
1.382,7.0,6.98
1.382,6.9,6.94
1.383,6.9,6.91
1.383,6.9,6.92
1.383,6.9,6.92
1.383,6.9,6.94
1.383,6.9,6.94
1.383,7.0,6.96
1.383,7.0,6.97
1.382,7.0,6.97
1.383,7.1,7.06
1.380,7.1,7.09
1.380,7.1,7.10
1.380,7.1,7.12
1.379,7.1,7.11
1.379,7.1,7.10
1.379,7.1,7.12
1.378,7.1,7.09
1.379,7.1,7.09
1.379,7.1,7.08
1.378,7.1,7.06
1.379,7.0,7.01
1.379,7.0,6.97
1.379,7.0,6.95
1.379,6.9,6.93
1.379,6.9,6.92
1.379,6.9,6.90
1.379,6.9,6.88
1.379,6.9,6.89
1.378,6.9,6.88
1.376,6.9,6.87
1.374,6.9,6.94
1.373,7.0,6.96
1.374,7.0,7.02
1.374,7.0,7.02
1.375,7.0,7.03
1.375,7.1,7.05
1.375,7.0,7.05
1.375,7.0,7.05
1.375,7.1,7.06
1.376,7.1,7.07
1.376,7.0,6.96
1.376,6.9,6.93
1.375,6.9,6.92
1.375,6.9,6.93
1.375,6.9,6.90
1.375,6.9,6.87
1.374,6.9,6.86
1.374,6.8,6.84
1.371,6.8,6.79
1.370,6.8,6.77
1.370,6.8,6.77
1.370,6.8,6.81
1.370,6.8,6.83
1.366,6.8,6.85
1.366,6.9,6.88
1.367,6.9,6.89
1.367,6.9,6.89
1.367,6.9,6.88
1.367,6.9,6.88
1.367,6.9,6.86
1.367,6.8,6.83
1.367,6.8,6.79
1.367,6.8,6.77
1.367,6.8,6.78
1.367,6.7,6.73
1.367,6.7,6.70
1.367,6.7,6.72
1.367,6.7,6.69
1.367,6.7,6.67
1.367,6.7,6.66
1.367,6.7,6.66
1.367,6.7,6.67
1.364,6.7,6.69
1.364,6.7,6.70
1.364,6.8,6.76
1.363,6.7,6.75
1.364,6.7,6.73
1.364,6.7,6.74
1.365,6.7,6.74
1.365,6.7,6.72
1.365,6.7,6.68
1.365,6.6,6.65
1.365,6.6,6.64
1.365,6.6,6.63
1.365,6.6,6.62
1.366,6.6,6.57
1.365,6.6,6.57
1.364,6.5,6.55
1.365,6.6,6.56
1.363,6.6,6.58
1.361,6.6,6.61
1.361,6.6,6.64
1.362,6.7,6.69
1.362,6.7,6.71
1.361,6.7,6.74
1.361,6.8,6.78
1.362,6.8,6.82
1.362,6.8,6.81
1.362,6.8,6.78
1.361,6.8,6.78
1.362,6.8,6.78
1.362,6.8,6.79
1.362,6.8,6.80
1.362,6.8,6.84
1.361,6.8,6.85
1.360,6.9,6.88
1.357,6.9,6.90
1.357,6.9,6.93
1.357,7.0,6.98
1.357,7.0,6.99
1.357,7.0,7.03
1.356,7.0,7.04
1.356,7.1,7.07
1.357,7.1,7.08
1.357,7.1,7.06
1.357,7.0,7.04
1.357,7.0,7.02
1.357,7.0,7.03
1.356,7.0,7.03
1.356,7.0,7.04
1.357,7.1,7.05
1.357,7.1,7.06
1.357,7.1,7.06
1.353,7.1,7.05
1.354,7.1,7.11
1.354,7.2,7.15
1.354,7.2,7.19
1.351,7.2,7.21
1.351,7.2,7.22
1.351,7.2,7.24
1.351,7.2,7.24
1.351,7.2,7.18
1.351,7.1,7.14
1.351,7.1,7.11
1.351,7.0,6.97
1.350,6.9,6.89
1.350,6.8,6.81
1.350,6.7,6.65
1.349,6.6,6.61
1.349,6.6,6.59
1.349,6.6,6.60
1.347,6.6,6.57
1.347,6.6,6.56
1.346,6.6,6.57
1.347,6.6,6.57
1.347,6.6,6.58
1.347,6.6,6.57
1.347,6.6,6.58
1.347,6.6,6.58
1.348,6.6,6.59
1.348,6.6,6.59
1.347,6.6,6.60
1.347,6.8,6.75
1.346,6.8,6.83
1.347,6.8,6.77
1.346,6.9,6.85
1.346,6.8,6.83
1.346,6.9,6.85
1.347,6.8,6.85
1.347,6.9,6.86
1.347,6.9,6.87
1.346,6.9,6.90
1.343,7.0,6.97
1.344,7.0,7.02
1.343,7.1,7.07
1.344,7.0,7.03
1.343,7.0,7.02
1.343,7.0,7.04
1.343,7.1,7.07
1.343,7.0,7.04
1.343,7.0,6.99
1.343,7.0,6.99
1.343,7.0,6.95
1.343,6.9,6.91
1.343,6.9,6.89
1.343,6.9,6.88
1.343,6.9,6.87
1.343,6.8,6.83
1.343,6.8,6.77
1.343,6.8,6.75
1.342,6.7,6.74
1.342,6.7,6.70
1.340,6.7,6.68
1.340,6.7,6.68
1.340,6.7,6.71
1.340,6.7,6.71
1.340,6.7,6.72
1.340,6.7,6.71
1.340,6.7,6.70
1.340,6.7,6.69
1.339,6.7,6.68
1.340,6.7,6.66
1.340,6.6,6.64
1.340,6.6,6.63
1.340,6.6,6.59
1.339,6.6,6.56
1.339,6.5,6.54
1.339,6.5,6.48
1.339,6.5,6.46
1.339,6.4,6.42
1.339,6.4,6.40
1.340,6.4,6.38
1.339,6.4,6.35
1.339,6.3,6.34
1.339,6.3,6.31
1.339,6.3,6.30
1.339,6.3,6.30
1.339,6.2,6.25
1.338,6.2,6.22
1.338,6.2,6.18
1.338,6.2,6.17
1.337,6.1,6.14
1.337,6.1,6.10
1.337,6.1,6.08
1.336,6.0,6.04
1.337,6.0,6.03
1.336,6.0,6.01
1.337,6.0,5.98
1.337,6.0,5.96
1.338,5.9,5.92
1.337,5.9,5.90
1.337,5.9,5.87
1.337,5.9,5.86
1.336,5.9,5.86
1.336,5.9,5.86
1.337,5.9,5.86
1.337,5.9,5.85
1.337,5.9,5.85
1.336,5.8,5.84
1.337,5.8,5.79
1.338,5.8,5.79
1.336,5.8,5.79
1.335,5.8,5.76
1.333,5.8,5.75
1.333,5.7,5.74
1.333,5.7,5.74
1.334,5.7,5.73
1.333,5.7,5.74
1.333,5.7,5.72
1.333,5.7,5.73
1.333,5.7,5.71
1.333,5.7,5.69
1.333,5.7,5.70
1.333,5.7,5.70
1.333,5.7,5.70
1.333,5.7,5.72
1.333,5.7,5.74
1.333,5.7,5.74
1.333,5.7,5.75
1.333,5.7,5.75
1.333,5.8,5.75
1.333,5.8,5.75
1.333,5.7,5.74
1.332,5.8,5.75
1.333,5.7,5.74
1.333,5.8,5.75
1.332,5.8,5.75
1.332,5.7,5.72
1.332,5.7,5.71
1.333,5.7,5.69
1.332,5.7,5.68
1.332,5.7,5.67
1.332,5.7,5.67
1.332,5.7,5.66
1.333,5.6,5.64
1.333,5.6,5.64
1.332,5.7,5.66
1.332,5.7,5.66
1.333,5.6,5.64
1.333,5.6,5.64
1.332,5.6,5.64
1.333,5.6,5.64
1.333,5.6,5.61
1.332,5.6,5.62
1.331,5.6,5.61
1.330,5.6,5.60
1.329,5.6,5.60
1.329,5.6,5.60
1.329,5.6,5.60
1.328,5.6,5.59
1.328,5.6,5.58
1.327,5.6,5.58
1.328,5.6,5.57
1.328,5.6,5.57
1.329,5.6,5.56
1.329,5.6,5.55
1.329,5.6,5.55
1.329,5.5,5.53
1.329,5.5,5.53
1.329,5.5,5.52
1.329,5.5,5.52
1.329,5.5,5.50
1.329,5.5,5.51
1.330,5.5,5.50
1.329,5.5,5.48
1.328,5.5,5.46
1.329,5.4,5.44
1.328,5.4,5.44
1.326,5.4,5.43
1.325,5.4,5.42
1.325,5.4,5.40
1.325,5.4,5.39
1.324,5.4,5.39
1.324,5.4,5.38
1.325,5.4,5.37
1.325,5.4,5.38
1.326,5.4,5.40
1.325,5.4,5.40
1.326,5.4,5.42
1.326,5.4,5.43
1.326,5.4,5.44
1.326,5.4,5.43
1.325,5.4,5.43
1.326,5.4,5.45
1.326,5.4,5.44
1.326,5.4,5.43
1.326,5.4,5.44
1.326,5.4,5.43
1.326,5.4,5.42
1.326,5.4,5.39
1.326,5.4,5.38
1.325,5.4,5.40
1.325,5.4,5.39
1.325,5.4,5.37
1.325,5.4,5.37
1.324,5.4,5.38
1.324,5.4,5.37
1.324,5.4,5.36
1.325,5.4,5.35
1.324,5.3,5.35
1.324,5.3,5.34
1.324,5.3,5.33
1.325,5.3,5.33
1.325,5.3,5.32
1.325,5.3,5.32
1.324,5.3,5.32
1.323,5.3,5.32
1.322,5.3,5.31
1.321,5.3,5.32
1.320,5.3,5.34
1.320,5.4,5.35
1.321,5.4,5.38
1.320,5.4,5.39
1.321,5.4,5.42
1.320,5.4,5.43
1.321,5.4,5.44
1.321,5.5,5.47
1.321,5.5,5.48
1.321,5.5,5.50
1.321,5.5,5.52
1.321,5.5,5.54
1.321,5.6,5.56
1.321,5.6,5.56
1.321,5.6,5.58
1.321,5.6,5.60
1.321,5.6,5.61
1.321,5.6,5.65
1.321,5.7,5.66
1.321,5.7,5.67
1.320,5.7,5.69
1.320,5.7,5.70
1.320,5.7,5.72
1.321,5.7,5.73
1.320,5.7,5.73
1.321,5.7,5.75
1.320,5.8,5.76
1.320,5.8,5.79
1.321,5.8,5.80
1.321,5.8,5.80
1.320,5.8,5.81
1.320,5.8,5.82
1.321,5.8,5.84
1.321,5.8,5.85
1.321,5.9,5.85
1.320,5.9,5.87
1.321,5.9,5.88
1.321,5.9,5.90
1.321,5.9,5.89
1.321,5.9,5.89
1.320,5.9,5.90
1.320,5.9,5.91
1.321,5.9,5.93
1.321,5.9,5.93
1.321,5.9,5.92
1.321,5.9,5.93
1.322,5.9,5.94
1.321,6.0,5.95
1.321,5.9,5.95
1.321,6.0,5.95
1.320,6.0,5.97
1.321,6.0,5.98
1.320,6.0,5.99
1.321,6.0,6.03
1.321,6.1,6.08
1.322,6.1,6.08
1.321,6.1,6.08
1.321,6.1,6.09
1.321,6.1,6.09
1.321,6.1,6.08
1.321,6.1,6.10
1.321,6.1,6.10
1.320,6.1,6.08
1.321,6.1,6.06
1.321,6.0,6.05
1.321,6.0,6.02
1.321,6.0,6.01
1.321,6.0,5.98
1.321,6.0,6.00
1.321,6.0,6.04
1.321,6.0,5.96
1.321,6.0,5.99
1.320,6.0,5.98
1.320,6.0,5.95
1.321,6.0,5.95
1.321,6.0,5.98
1.321,6.0,5.96
1.321,5.9,5.94
1.321,6.0,5.95
1.321,6.0,5.95
1.321,5.9,5.93
1.321,5.9,5.93
1.321,5.9,5.92
1.320,5.9,5.91
1.320,5.9,5.90
1.319,5.9,5.90
1.319,5.9,5.89
1.319,5.9,5.87
1.318,5.9,5.86
1.318,5.9,5.85
1.318,5.8,5.83
1.317,5.8,5.82
1.317,5.9,5.85
1.317,5.8,5.83
1.317,5.8,5.80
1.317,5.8,5.78
1.318,5.8,5.76
1.318,5.7,5.75
1.317,5.7,5.73
1.317,5.7,5.72
1.316,5.7,5.70
1.317,5.7,5.69
1.317,5.7,5.67
1.317,5.7,5.65
1.317,5.6,5.65
1.317,5.6,5.61
1.318,5.6,5.60
1.318,5.6,5.58
1.317,5.6,5.56
1.317,5.6,5.56
1.316,5.5,5.53
1.317,5.5,5.52
1.317,5.5,5.50
1.318,5.5,5.50
1.318,5.5,5.48
1.318,5.4,5.45
1.317,5.4,5.44
1.317,5.4,5.41
1.317,5.4,5.39
1.317,5.4,5.38
1.317,5.4,5.36
1.318,5.3,5.34
1.318,5.3,5.33
1.317,5.3,5.30
1.317,5.3,5.28
1.317,5.3,5.25
1.318,5.2,5.23
1.318,5.2,5.23
1.317,5.2,5.20
1.317,5.2,5.19
1.317,5.2,5.16
1.317,5.1,5.14
1.317,5.1,5.12
1.317,5.1,5.09
1.318,5.1,5.10
1.317,5.1,5.11
1.317,5.1,5.11
1.317,5.1,5.10
1.317,5.1,5.11
1.317,5.1,5.10
1.317,5.1,5.10
1.318,5.1,5.10
1.318,5.1,5.10
1.317,5.1,5.11
1.318,5.1,5.10
1.318,5.1,5.10
1.317,5.1,5.11
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.09
1.316,5.1,5.10
1.316,5.1,5.10
1.317,5.1,5.10
1.316,5.1,5.10
1.316,5.1,5.10
1.316,5.1,5.10
1.316,5.1,5.10
1.317,5.1,5.09
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.10
1.317,5.1,5.09
1.317,5.1,5.09
1.317,5.1,5.08
1.317,5.1,5.07
1.317,5.1,5.07
1.317,5.1,5.06
1.317,5.1,5.06
1.317,5.1,5.05
1.316,5.1,5.05
1.316,5.0,5.05
1.316,5.0,5.03
1.316,5.0,5.04
1.317,5.0,5.04
1.317,5.0,5.03
1.318,5.0,5.01
1.318,5.0,5.02
1.318,5.0,5.02
1.317,5.0,5.02
1.318,5.0,5.00
1.317,5.0,5.00
1.317,5.0,4.99
1.316,5.0,4.98
1.315,5.0,4.97
1.314,5.0,4.97
1.313,5.0,4.97
1.313,5.0,4.97
1.313,5.0,4.98
1.313,5.0,4.99
1.313,5.0,5.02
1.314,5.0,5.03
1.313,5.0,5.04
1.313,5.0,5.04
1.313,5.0,5.05
1.313,5.0,5.04
1.313,5.0,5.05
1.313,5.1,5.05
1.313,5.0,5.03
1.313,5.0,5.01
1.313,5.0,4.98
1.313,5.0,4.95
1.313,5.0,4.95
1.313,4.9,4.92
1.313,4.9,4.92
1.312,4.9,4.91
1.313,4.9,4.91
1.313,4.9,4.90
1.313,4.9,4.88
1.313,4.9,4.88
1.313,4.9,4.88
1.312,4.9,4.85
1.311,4.9,4.86
1.310,4.9,4.89
1.310,4.9,4.92
1.309,4.9,4.93
1.309,4.9,4.93
1.309,4.9,4.93
1.309,4.9,4.94
1.308,4.9,4.94
1.310,4.9,4.92
1.309,4.9,4.92
1.310,4.9,4.89
1.309,4.9,4.88
1.310,4.9,4.87
1.310,4.9,4.87
1.309,4.9,4.87
1.310,4.9,4.85
1.310,4.8,4.84
1.309,4.8,4.83
1.310,4.8,4.81
1.310,4.8,4.79
1.310,4.8,4.75
1.310,4.7,4.74
1.310,4.7,4.73
1.310,4.7,4.71
1.307,4.7,4.70
1.307,4.7,4.71
1.307,4.7,4.74
1.306,4.7,4.75
1.307,4.8,4.75
1.306,4.8,4.76
1.306,4.8,4.78
1.306,4.7,4.74
1.306,4.7,4.73
1.306,4.7,4.72
1.306,4.7,4.70
1.307,4.7,4.69
1.307,4.7,4.70
1.307,4.7,4.70
1.307,4.7,4.71
1.307,4.7,4.71
1.307,4.7,4.71
1.307,4.7,4.71
1.307,4.7,4.70
1.307,4.7,4.69
1.307,4.7,4.68
1.307,4.7,4.69
1.307,4.7,4.70
1.304,4.7,4.74
1.305,4.8,4.77
1.304,4.8,4.81
1.305,4.8,4.83
1.304,4.9,4.87
1.304,4.9,4.87
1.304,4.9,4.89
1.304,4.9,4.91
1.304,4.9,4.93
1.304,4.9,4.93
1.304,4.9,4.91
1.304,4.9,4.90
1.304,4.9,4.91
1.304,4.9,4.92
1.304,4.9,4.92
1.304,4.9,4.92
1.304,4.9,4.90
1.304,4.9,4.90
1.304,4.9,4.86
1.305,4.8,4.85
1.305,4.8,4.84
1.304,4.9,4.86
1.301,4.9,4.88
1.301,4.9,4.91
1.300,4.9,4.95
1.301,5.0,4.96
1.300,5.0,4.97
1.301,5.0,4.99
1.301,5.0,4.99
1.301,5.0,4.98
1.301,5.0,4.98
1.302,4.9,4.95
1.301,4.9,4.94
1.301,4.9,4.93
1.301,4.9,4.93
1.301,4.9,4.94
1.301,4.9,4.92
1.300,4.9,4.87
1.300,4.8,4.83
1.300,4.8,4.79
1.301,4.8,4.78
1.301,4.8,4.79
1.300,4.8,4.83
1.297,4.8,4.85
1.297,4.8,4.85
1.296,4.8,4.85
1.296,4.9,4.85
1.296,4.8,4.84
1.297,4.8,4.84
1.297,4.8,4.83
1.296,4.8,4.80
1.296,4.8,4.78
1.296,4.8,4.77
1.297,4.8,4.76
1.296,4.8,4.76
1.296,4.7,4.71
1.296,4.7,4.68
1.296,4.7,4.65
1.296,4.6,4.62
1.297,4.6,4.60
1.296,4.6,4.61
1.296,4.6,4.63
1.293,4.7,4.67
1.292,4.7,4.67
1.292,4.7,4.67
1.292,4.7,4.66
1.292,4.6,4.65
1.293,4.6,4.63
1.292,4.6,4.62
1.292,4.6,4.56
1.292,4.5,4.54
1.291,4.5,4.50
1.291,4.5,4.48
1.292,4.5,4.48
1.293,4.5,4.47
1.293,4.4,4.45
1.292,4.4,4.42
1.292,4.4,4.37
1.292,4.3,4.35
1.292,4.3,4.31
1.292,4.3,4.29
1.293,4.3,4.28
1.292,4.3,4.30
1.290,4.3,4.32
1.289,4.3,4.32
1.288,4.3,4.31
1.287,4.3,4.30
1.288,4.3,4.30
1.288,4.3,4.28
1.288,4.3,4.27
1.287,4.2,4.24
1.288,4.2,4.23
1.288,4.2,4.20
1.289,4.2,4.17
1.289,4.2,4.15
1.289,4.1,4.15
1.289,4.1,4.13
1.289,4.1,4.11
1.289,4.1,4.09
1.289,4.0,4.03
1.289,4.0,4.02
1.289,4.0,3.98
1.289,4.0,3.95
1.289,3.9,3.94
1.289,3.9,3.92
1.289,3.9,3.93
1.289,3.9,3.94
1.288,3.9,3.94
1.288,3.9,3.92
1.288,3.9,3.91
1.288,3.9,3.88
1.288,3.9,3.87
1.288,3.9,3.86
1.289,3.8,3.84
1.287,3.8,3.84
1.288,3.8,3.81
1.288,3.8,3.81
1.288,3.8,3.79
1.288,3.8,3.77
1.288,3.8,3.75
1.288,3.7,3.74
1.288,3.7,3.72
1.288,3.7,3.71
1.288,3.7,3.69
1.288,3.7,3.68
1.288,3.7,3.68
1.288,3.7,3.66
1.287,3.7,3.65
1.287,3.7,3.66
1.288,3.7,3.65
1.287,3.6,3.65
1.287,3.7,3.65
1.287,3.7,3.65
1.287,3.6,3.64
1.287,3.6,3.64
1.287,3.6,3.61
1.287,3.6,3.60
1.287,3.6,3.59
1.287,3.6,3.58
1.287,3.6,3.58
1.287,3.6,3.57
1.287,3.5,3.55
1.287,3.5,3.52
1.287,3.5,3.49
1.285,3.5,3.47
1.284,3.5,3.47
1.284,3.5,3.49
1.284,3.5,3.50
1.284,3.5,3.52
1.282,3.5,3.53
1.281,3.5,3.52
1.281,3.5,3.52
1.281,3.5,3.52
1.281,3.5,3.52
1.281,3.5,3.52
1.281,3.5,3.50
1.281,3.5,3.51
1.281,3.5,3.52
1.281,3.5,3.52
1.282,3.5,3.51
1.282,3.5,3.52
1.281,3.5,3.52
1.281,3.5,3.51
1.282,3.5,3.51
1.282,3.5,3.50
1.283,3.5,3.48
1.281,3.5,3.47
1.281,3.5,3.47
1.281,3.4,3.42
1.281,3.4,3.42
1.281,3.4,3.40
1.282,3.4,3.35
1.281,3.3,3.33
1.281,3.3,3.30
1.281,3.3,3.31
1.282,3.3,3.32
1.280,3.3,3.34
1.278,3.3,3.34
1.279,3.3,3.35
1.278,3.3,3.34
1.278,3.3,3.34
1.278,3.3,3.35
1.278,3.4,3.36
1.278,3.4,3.36
1.277,3.4,3.36
1.278,3.4,3.35
1.278,3.3,3.35
1.279,3.3,3.33
1.278,3.3,3.33
1.279,3.3,3.33
1.278,3.3,3.32
1.278,3.3,3.32
1.278,3.3,3.31
1.278,3.3,3.30
1.278,3.3,3.30
1.279,3.3,3.28
1.277,3.3,3.26
1.278,3.3,3.26
1.277,3.2,3.23
1.278,3.2,3.21
1.278,3.2,3.23
1.278,3.2,3.22
1.278,3.2,3.20
1.278,3.2,3.18
1.278,3.2,3.20
1.278,3.2,3.19
1.277,3.2,3.18
1.277,3.2,3.17
1.278,3.2,3.19
1.277,3.2,3.17
1.278,3.2,3.15
1.278,3.1,3.13
1.278,3.1,3.09
1.278,3.1,3.07
1.276,3.0,3.04
1.274,3.0,3.01
1.274,3.0,2.99
1.274,2.9,2.94
1.274,2.9,2.92
1.274,2.9,2.89
1.274,2.9,2.85
1.272,2.8,2.83
1.270,2.8,2.79
1.271,2.8,2.77
1.271,2.8,2.76
1.271,2.7,2.74
1.271,2.7,2.74
1.271,2.7,2.73
1.271,2.7,2.72
1.271,2.7,2.71
1.270,2.7,2.71
1.270,2.7,2.71
1.269,2.7,2.71
1.268,2.7,2.70
1.268,2.7,2.71
1.267,2.7,2.70
1.267,2.7,2.69
1.267,2.7,2.68
1.267,2.7,2.67
1.267,2.7,2.67
1.267,2.7,2.67
1.268,2.7,2.67
1.267,2.7,2.66
1.267,2.7,2.66
1.267,2.6,2.65
1.267,2.6,2.65
1.267,2.6,2.65
1.267,2.7,2.71
1.267,2.8,2.76
1.267,2.8,2.76
1.267,2.8,2.79
1.267,2.8,2.80
1.268,2.8,2.82
1.268,2.9,2.86
1.267,2.9,2.86
1.268,2.9,2.88
1.267,2.9,2.89
1.267,2.9,2.87
1.268,2.9,2.86
1.267,2.8,2.84
1.268,2.8,2.79
1.268,2.8,2.76
1.267,2.7,2.74
1.265,2.7,2.68
1.264,2.7,2.70
1.264,2.7,2.75
1.264,2.8,2.75
1.262,2.7,2.74
1.261,2.7,2.71
1.262,2.7,2.71
1.261,2.7,2.70
1.261,2.7,2.69
1.261,2.7,2.69
1.261,2.7,2.69
1.261,2.7,2.70
1.261,2.7,2.70
1.260,2.7,2.70
1.261,2.7,2.71
1.261,2.7,2.72
1.261,2.8,2.76
1.262,2.8,2.77
1.261,2.8,2.78
1.260,2.8,2.79
1.261,2.8,2.79
1.260,2.8,2.78
1.261,2.8,2.77
1.261,2.8,2.76
1.260,2.7,2.74
1.260,2.7,2.72
1.259,2.7,2.70
1.259,2.6,2.64
1.259,2.6,2.62
1.259,2.6,2.61
1.258,2.6,2.60
1.254,2.6,2.55
1.255,2.4,2.44
1.256,2.4,2.43
1.256,2.4,2.42
1.255,2.4,2.41
1.251,2.4,2.40
1.251,2.4,2.38
1.252,2.4,2.35
1.252,2.3,2.30
1.251,2.2,2.25
1.251,2.2,2.23
1.252,2.2,2.22
1.250,2.2,2.18
1.248,2.2,2.16
1.248,2.1,2.13
1.249,2.1,2.10
1.249,2.1,2.06
1.249,2.0,2.03
1.248,2.0,1.97
1.245,1.9,1.94
1.245,1.9,1.92
1.245,1.9,1.88
1.244,1.9,1.86
1.242,1.8,1.84
1.242,1.8,1.79
1.242,1.8,1.77
1.242,1.7,1.75
1.240,1.7,1.74
1.239,1.7,1.74
1.239,1.7,1.72
1.239,1.7,1.70
1.239,1.7,1.67
1.239,1.6,1.64
1.236,1.6,1.59
1.235,1.6,1.57
1.235,1.6,1.56
1.234,1.6,1.56
1.232,1.6,1.56
1.231,1.5,1.54
1.230,1.5,1.51
1.230,1.5,1.49
1.230,1.5,1.47
1.230,1.5,1.46
1.228,1.5,1.45
1.227,1.4,1.43
1.226,1.4,1.42
1.227,1.4,1.41
1.228,1.4,1.38
1.226,1.4,1.37
1.224,1.4,1.36
1.224,1.3,1.33
1.224,1.3,1.32
1.224,1.3,1.29
1.224,1.3,1.28
1.221,1.3,1.26
1.221,1.2,1.22
1.221,1.2,1.21
1.221,1.2,1.20
1.221,1.2,1.16
1.219,1.1,1.15
1.217,1.1,1.14
1.217,1.1,1.10
1.217,1.1,1.08
1.217,1.0,1.05
1.217,1.0,1.00
1.214,1.0,0.98
1.214,1.0,0.95
1.215,0.9,0.94
1.212,0.9,0.91
1.211,0.9,0.90
1.211,0.9,0.89
1.210,0.9,0.86
1.210,0.8,0.85
1.207,0.8,0.84
1.207,0.8,0.82
1.207,0.8,0.82
1.207,0.8,0.81
1.207,0.8,0.78
1.207,0.8,0.76
1.207,0.7,0.75
1.204,0.7,0.74
1.204,0.7,0.75
1.204,0.8,0.75
1.205,0.7,0.75
1.204,0.7,0.75
1.205,0.7,0.74
1.204,0.7,0.73
1.204,0.7,0.73
1.204,0.7,0.73
1.204,0.7,0.72
1.204,0.7,0.72
1.204,0.7,0.69
1.204,0.6,0.61
1.204,0.6,0.58
1.204,0.5,0.55
1.200,0.5,0.50
1.198,0.5,0.49
1.195,0.5,0.47
1.194,0.5,0.45
1.191,0.4,0.45
1.191,0.4,0.44
1.191,0.4,0.43
1.188,0.4,0.42
1.187,0.4,0.41
1.188,0.4,0.40
1.187,0.4,0.39
1.187,0.4,0.38
1.187,0.4,0.38
1.185,0.4,0.36
1.185,0.4,0.36
1.185,0.4,0.35
1.185,0.3,0.34
1.185,0.3,0.33
1.183,0.3,0.33
1.182,0.3,0.32
1.182,0.3,0.31
1.182,0.3,0.31
1.182,0.3,0.29
1.180,0.3,0.28
1.178,0.3,0.26
1.179,0.2,0.25
1.179,0.2,0.24
1.176,0.2,0.23
1.173,0.2,0.23
1.170,0.2,0.22
1.171,0.2,0.22
1.171,0.2,0.22
1.168,0.2,0.21
1.167,0.2,0.21
1.167,0.2,0.21
1.167,0.2,0.20
1.167,0.2,0.20
1.166,0.2,0.20
1.163,0.2,0.19
1.163,0.2,0.19
1.163,0.2,0.18
1.163,0.2,0.18
1.163,0.2,0.18
1.160,0.2,0.17
1.160,0.2,0.17
1.160,0.2,0.16
1.160,0.2,0.16
1.158,0.2,0.16
1.157,0.2,0.15
1.157,0.2,0.15
1.157,0.2,0.15
1.156,0.1,0.15
1.154,0.1,0.15
1.155,0.1,0.15
1.155,0.1,0.14
1.155,0.1,0.14
1.154,0.1,0.14
1.151,0.1,0.14
1.151,0.1,0.14
1.151,0.1,0.14
1.151,0.1,0.13
1.150,0.1,0.13
1.148,0.1,0.13
1.147,0.1,0.13
1.146,0.1,0.13
1.146,0.1,0.13
1.147,0.1,0.13
1.143,0.1,0.13
1.142,0.1,0.13
1.141,0.1,0.13
1.142,0.1,0.13
1.141,0.1,0.13
1.138,0.1,0.13
1.138,0.1,0.13
1.139,0.1,0.13
1.138,0.1,0.13
1.138,0.1,0.13
1.138,0.1,0.13
1.138,0.1,0.13
1.138,0.1,0.13
1.139,0.1,0.13
1.137,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.133,0.1,0.13
1.130,0.1,0.13
1.129,0.1,0.13
1.128,0.1,0.14
1.128,0.1,0.14
1.129,0.1,0.14
1.128,0.1,0.14
1.126,0.1,0.15
1.125,0.1,0.15
1.125,0.2,0.15
1.126,0.2,0.15
1.124,0.2,0.16
1.123,0.2,0.16
1.122,0.2,0.16
1.122,0.2,0.17
1.120,0.2,0.17
1.118,0.2,0.17
1.119,0.2,0.18
1.118,0.2,0.18
1.117,0.2,0.18
1.114,0.2,0.19
1.114,0.2,0.19
1.115,0.2,0.20
1.115,0.2,0.20
